Invoice,Quantity,InvoiceDate,Price,Customer ID,Country,Amount
547360,6,3/22/2011 12:30,2.95,16135.0,United Kingdom,17.7
550953,1,4/21/2011 16:17,24.96,,United Kingdom,24.96
553676,32,5/18/2011 12:57,4.95,16553.0,United Kingdom,158.4
556459,2,6/10/2011 17:25,2.46,,United Kingdom,4.92
546753,2,3/16/2011 13:00,0.42,16383.0,United Kingdom,0.84
570719,1,10/12/2011 10:45,0.85,17913.0,United Kingdom,0.85
545056,25,2/27/2011 12:48,0.55,16745.0,United Kingdom,13.75
C543661,-2,2/11/2011 10:41,1.25,12471.0,Germany,-2.5
580729,1,12/5/2011 17:24,12.46,,United Kingdom,12.46
575965,3,11/13/2011 12:32,4.95,13426.0,United Kingdom,14.85
567184,4,9/18/2011 15:41,0.83,16033.0,United Kingdom,3.32
573385,10,10/30/2011 14:21,1.65,13421.0,United Kingdom,16.5
567552,12,9/21/2011 10:40,1.95,12583.0,France,23.4
578013,2,11/22/2011 12:55,1.65,17360.0,United Kingdom,3.3
C543368,-3,2/7/2011 14:46,8.5,18245.0,United Kingdom,-25.5
548407,12,3/31/2011 10:07,1.65,16401.0,United Kingdom,19.8
540512,1,1/9/2011 11:39,7.95,17114.0,United Kingdom,7.95
542369,36,1/27/2011 13:08,0.65,12645.0,Germany,23.4
571031,1,10/13/2011 12:30,0.79,15005.0,United Kingdom,0.79
554674,3,5/25/2011 16:01,0.42,14522.0,United Kingdom,1.26
544934,10,2/25/2011 9:01,1.65,13345.0,United Kingdom,16.5
554030,24,5/20/2011 13:56,0.55,16497.0,United Kingdom,13.2
568191,12,9/25/2011 14:37,1.45,16655.0,United Kingdom,17.4
537237,2,12/6/2010 9:58,3.36,,United Kingdom,6.72
558565,2,6/30/2011 13:58,2.95,14803.0,United Kingdom,5.9
551174,1,4/26/2011 17:02,5.79,,United Kingdom,5.79
577358,1,11/18/2011 15:59,7.46,,United Kingdom,7.46
538660,6,12/13/2010 15:37,3.75,15808.0,United Kingdom,22.5
539490,12,12/20/2010 10:00,1.25,17069.0,United Kingdom,15.0
575728,3,11/10/2011 19:40,5.95,14911.0,EIRE,17.85
576609,6,11/15/2011 16:08,1.25,15556.0,United Kingdom,7.5
573874,24,11/1/2011 12:45,0.85,13868.0,United Kingdom,20.4
572052,1728,10/20/2011 12:26,0.72,14646.0,Netherlands,1244.16
558772,2,7/3/2011 16:00,2.08,15007.0,United Kingdom,4.16
575046,1,11/8/2011 12:09,1.65,15039.0,United Kingdom,1.65
547884,12,3/28/2011 9:07,1.45,13481.0,United Kingdom,17.4
540418,2,1/7/2011 11:04,2.51,,United Kingdom,5.02
576617,2,11/15/2011 16:57,3.29,,United Kingdom,6.58
538347,2,12/10/2010 14:54,6.75,17220.0,United Kingdom,13.5
540821,10,1/11/2011 13:16,8.47,,United Kingdom,84.7
541219,55,1/14/2011 14:06,0.83,,United Kingdom,45.65
553768,1,5/19/2011 10:47,5.79,,United Kingdom,5.79
574301,4,11/3/2011 16:15,3.75,12544.0,Spain,15.0
556631,24,6/13/2011 14:59,0.39,13080.0,United Kingdom,9.36
556089,1,6/8/2011 15:25,2.46,,United Kingdom,2.46
545027,2,2/25/2011 14:59,2.46,,United Kingdom,4.92
566271,24,9/11/2011 13:44,1.65,14250.0,United Kingdom,39.6
542536,2,1/28/2011 13:37,12.46,,United Kingdom,24.92
558315,1,6/28/2011 11:44,14.95,15065.0,United Kingdom,14.95
565396,1,9/2/2011 16:39,1.63,,United Kingdom,1.63
554030,4,5/20/2011 13:56,3.75,16497.0,United Kingdom,15.0
549118,12,4/6/2011 13:18,0.42,14911.0,EIRE,5.04
544097,48,2/16/2011 9:56,0.85,12455.0,Cyprus,40.8
575868,4,11/11/2011 12:44,4.95,12985.0,United Kingdom,19.8
571508,1,10/17/2011 15:27,5.79,,United Kingdom,5.79
570187,1,10/7/2011 15:09,1.25,,United Kingdom,1.25
560090,1,7/14/2011 16:46,3.29,,United Kingdom,3.29
566629,4,9/14/2011 10:32,4.25,15622.0,United Kingdom,17.0
568321,12,9/26/2011 13:36,2.89,13639.0,United Kingdom,34.68
552520,1,5/9/2011 16:34,8.29,,United Kingdom,8.29
569700,1,10/5/2011 15:56,0.83,,United Kingdom,0.83
554981,5,5/29/2011 12:06,1.25,17613.0,United Kingdom,6.25
570465,1,10/10/2011 16:02,2.46,,United Kingdom,2.46
561194,24,7/25/2011 13:54,0.55,13814.0,Germany,13.2
565587,4,9/5/2011 13:38,6.75,12727.0,France,27.0
554708,2,5/26/2011 10:25,2.49,16449.0,United Kingdom,4.98
541219,2,1/14/2011 14:06,2.08,,United Kingdom,4.16
579167,2,11/28/2011 14:06,4.95,16800.0,United Kingdom,9.9
545937,20,3/8/2011 12:05,1.95,12758.0,Portugal,39.0
564321,2,8/24/2011 13:22,4.25,15059.0,United Kingdom,8.5
559465,72,7/8/2011 13:26,3.75,14680.0,United Kingdom,270.0
554058,1,5/20/2011 16:04,1.25,17757.0,United Kingdom,1.25
565586,16,9/5/2011 13:22,1.65,16172.0,United Kingdom,26.4
579508,2,11/29/2011 16:33,4.13,,United Kingdom,8.26
546378,24,3/11/2011 12:17,0.29,14329.0,United Kingdom,6.96
555150,1,5/31/2011 15:53,19.96,,United Kingdom,19.96
552013,1,5/5/2011 17:34,16.95,12451.0,Switzerland,16.95
540540,1,1/9/2011 15:10,3.75,17218.0,United Kingdom,3.75
574063,1,11/2/2011 14:31,0.29,13271.0,United Kingdom,0.29
538008,24,12/9/2010 12:17,0.55,12683.0,France,13.2
575611,25,11/10/2011 12:46,0.42,17861.0,United Kingdom,10.5
567339,25,9/19/2011 15:01,0.42,14146.0,United Kingdom,10.5
540533,4,1/9/2011 14:12,2.1,15005.0,United Kingdom,8.4
540524,3,1/9/2011 12:53,4.95,16735.0,United Kingdom,14.85
578149,1,11/23/2011 11:11,4.13,,United Kingdom,4.13
557151,2,6/17/2011 11:04,1.25,,United Kingdom,2.5
544777,2,2/23/2011 12:00,1.69,15311.0,United Kingdom,3.38
538853,6,12/14/2010 13:35,0.85,16805.0,United Kingdom,5.1
558099,3,6/26/2011 13:45,3.35,17593.0,United Kingdom,10.05
577228,3,11/18/2011 12:07,0.42,12391.0,Cyprus,1.26
577135,12,11/18/2011 8:56,1.65,12427.0,Germany,19.8
544824,10,2/24/2011 9:32,1.25,17139.0,United Kingdom,12.5
579694,2,11/30/2011 14:11,8.29,,United Kingdom,16.58
544895,12,2/24/2011 12:22,0.85,14189.0,United Kingdom,10.2
552957,4,5/12/2011 12:36,8.25,17404.0,Sweden,33.0
564372,10,8/25/2011 9:55,1.65,12714.0,France,16.5
569105,4,9/30/2011 12:35,1.65,16729.0,United Kingdom,6.6
571426,10,10/17/2011 12:41,2.08,15179.0,United Kingdom,20.8
537895,12,12/9/2010 10:30,1.95,14299.0,United Kingdom,23.4
566276,4,9/11/2011 14:00,3.75,13450.0,United Kingdom,15.0
537051,1,12/5/2010 11:12,3.75,15708.0,United Kingdom,3.75
545995,3,3/8/2011 13:54,1.95,15023.0,United Kingdom,5.85
537137,6,12/5/2010 12:43,1.95,16327.0,United Kingdom,11.7
560257,200,7/17/2011 13:25,0.34,13340.0,United Kingdom,68.0
563557,24,8/17/2011 13:33,0.62,15786.0,United Kingdom,14.88
572569,36,10/25/2011 10:32,0.42,17870.0,United Kingdom,15.12
579510,24,11/29/2011 16:44,0.85,14554.0,United Kingdom,20.4
557758,12,6/22/2011 13:28,0.19,17585.0,United Kingdom,2.28
564716,6,8/28/2011 11:02,2.08,14810.0,United Kingdom,12.48
556070,24,6/8/2011 14:51,2.08,17873.0,United Kingdom,49.92
559693,2,7/11/2011 16:21,0.83,,United Kingdom,1.66
573601,1,10/31/2011 15:24,3.29,,United Kingdom,3.29
575760,3,11/11/2011 10:50,0.55,15965.0,United Kingdom,1.65
567382,1,9/20/2011 10:18,12.5,16215.0,United Kingdom,12.5
580730,1,12/5/2011 17:28,2.46,,United Kingdom,2.46
568066,1,9/23/2011 13:48,0.39,14529.0,United Kingdom,0.39
575930,2,11/11/2011 17:58,3.29,,United Kingdom,6.58
565426,1,9/4/2011 12:41,4.95,12851.0,United Kingdom,4.95
578936,3,11/27/2011 13:00,2.89,16923.0,United Kingdom,8.67
558368,12,6/28/2011 15:36,1.25,14329.0,United Kingdom,15.0
571308,8,10/17/2011 10:10,1.95,12475.0,Germany,15.6
553162,1,5/13/2011 15:53,6.63,,United Kingdom,6.63
573387,1,10/30/2011 14:33,1.65,15054.0,United Kingdom,1.65
548496,72,3/31/2011 13:40,3.25,12678.0,France,234.0
553522,4,5/17/2011 14:43,1.25,15005.0,United Kingdom,5.0
545308,3,3/1/2011 13:19,2.95,14656.0,United Kingdom,8.85
578211,12,11/23/2011 11:47,0.42,12748.0,United Kingdom,5.04
543306,1,2/7/2011 11:56,2.55,16686.0,United Kingdom,2.55
547654,2,3/24/2011 12:32,0.83,14527.0,United Kingdom,1.66
567656,1,9/21/2011 14:40,2.46,14096.0,United Kingdom,2.46
572023,1,10/20/2011 11:03,5.95,17764.0,United Kingdom,5.95
565396,2,9/2/2011 16:39,0.83,,United Kingdom,1.66
552033,24,5/5/2011 18:36,0.42,14776.0,United Kingdom,10.08
561868,2,7/31/2011 11:26,2.95,16813.0,United Kingdom,5.9
567890,12,9/22/2011 15:40,0.83,14125.0,United Kingdom,9.96
562882,2,8/10/2011 11:23,8.5,12384.0,Switzerland,17.0
557804,72,6/23/2011 10:24,1.06,18198.0,United Kingdom,76.32
542617,4,1/30/2011 15:48,6.75,17463.0,United Kingdom,27.0
540848,1,1/12/2011 9:26,2.51,,United Kingdom,2.51
555284,24,6/2/2011 9:37,1.85,14298.0,United Kingdom,44.4
546656,9,3/15/2011 14:19,4.13,,United Kingdom,37.17
579194,3,11/28/2011 15:50,5.95,15804.0,United Kingdom,17.85
572558,12,10/25/2011 8:26,0.42,14286.0,United Kingdom,5.04
562715,1,8/8/2011 15:34,3.29,,United Kingdom,3.29
561220,6,7/26/2011 9:20,1.95,17734.0,United Kingdom,11.7
573345,1,10/30/2011 12:14,1.25,17609.0,United Kingdom,1.25
543461,1,2/8/2011 13:35,8.29,,United Kingdom,8.29
545895,1,3/7/2011 17:14,4.13,,United Kingdom,4.13
574298,1,11/3/2011 15:56,7.46,,United Kingdom,7.46
544479,20,2/21/2011 10:28,6.75,14646.0,Netherlands,135.0
549542,2,4/10/2011 11:11,0.85,15311.0,United Kingdom,1.7
562933,1,8/10/2011 16:51,12.46,,United Kingdom,12.46
571716,1,10/18/2011 17:05,0.83,,United Kingdom,0.83
574734,1,11/6/2011 15:20,4.95,15025.0,United Kingdom,4.95
573585,3,10/31/2011 14:41,1.63,,United Kingdom,4.89
578838,-267,11/25/2011 15:52,0.0,,United Kingdom,0.0
574967,25,11/8/2011 10:51,2.46,,United Kingdom,61.5
542521,4,1/28/2011 12:28,2.95,17965.0,United Kingdom,11.8
562210,36,8/3/2011 13:10,0.21,13486.0,United Kingdom,7.56
576321,6,11/14/2011 14:59,2.08,14953.0,United Kingdom,12.48
554033,6,5/20/2011 14:06,2.95,16187.0,United Kingdom,17.7
567296,20,9/19/2011 12:19,1.65,12682.0,France,33.0
567507,1,9/20/2011 14:46,4.96,,United Kingdom,4.96
568670,4,9/28/2011 13:07,4.95,14978.0,United Kingdom,19.8
554465,25,5/24/2011 12:36,0.42,13534.0,United Kingdom,10.5
578921,1,11/27/2011 11:57,0.55,13596.0,United Kingdom,0.55
549964,6,4/13/2011 14:12,2.95,13122.0,United Kingdom,17.7
571433,2,10/17/2011 13:19,8.5,13015.0,United Kingdom,17.0
558684,12,7/1/2011 11:29,1.45,14016.0,EIRE,17.4
577489,1,11/20/2011 12:07,4.25,,United Kingdom,4.25
575965,12,11/13/2011 12:32,0.42,13426.0,United Kingdom,5.04
540681,2,1/10/2011 16:25,2.51,,United Kingdom,5.02
579572,10,11/30/2011 11:49,2.08,15394.0,United Kingdom,20.8
536876,1,12/3/2010 11:36,0.85,,United Kingdom,0.85
548501,15,3/31/2011 13:50,4.95,15894.0,United Kingdom,74.25
577743,2,11/21/2011 13:44,1.25,17006.0,United Kingdom,2.5
573365,2,10/30/2011 13:13,8.5,12584.0,Italy,17.0
561050,25,7/24/2011 13:06,0.42,16558.0,United Kingdom,10.5
539988,1,12/23/2010 16:06,3.75,18116.0,United Kingdom,3.75
545025,1,2/25/2011 14:40,4.13,,United Kingdom,4.13
575895,2,11/11/2011 14:50,1.25,17052.0,United Kingdom,2.5
567184,4,9/18/2011 15:41,1.45,16033.0,United Kingdom,5.8
540647,13,1/10/2011 14:57,1.25,17406.0,United Kingdom,16.25
566060,1,9/8/2011 15:27,24.96,,United Kingdom,24.96
552183,3,5/6/2011 13:43,1.25,17604.0,United Kingdom,3.75
547514,2,3/23/2011 14:00,6.75,17486.0,United Kingdom,13.5
559893,2,7/13/2011 12:06,1.65,14498.0,United Kingdom,3.3
567622,1,9/21/2011 12:46,12.75,14527.0,United Kingdom,12.75
550205,2,4/15/2011 10:37,4.13,,United Kingdom,8.26
573151,2,10/27/2011 20:09,4.95,17602.0,United Kingdom,9.9
543354,6,2/7/2011 13:50,1.95,13458.0,United Kingdom,11.7
536464,1,12/1/2010 12:23,2.1,17968.0,United Kingdom,2.1
569546,4,10/4/2011 16:39,0.85,15276.0,United Kingdom,3.4
543182,25,2/4/2011 10:40,0.83,,United Kingdom,20.75
569471,1,10/4/2011 12:38,8.25,15046.0,United Kingdom,8.25
557598,5,6/21/2011 11:33,1.65,14667.0,United Kingdom,8.25
547063,10,3/20/2011 13:33,0.42,14769.0,United Kingdom,4.2
578620,1,11/24/2011 15:21,8.5,17247.0,United Kingdom,8.5
555562,1,6/5/2011 14:45,1.65,17841.0,United Kingdom,1.65
574691,2,11/6/2011 13:17,2.89,14174.0,United Kingdom,5.78
550626,4,4/19/2011 14:23,0.39,13184.0,United Kingdom,1.56
577358,4,11/18/2011 15:59,0.83,,United Kingdom,3.32
571442,20,10/17/2011 13:39,1.25,17049.0,United Kingdom,25.0
540238,1,1/5/2011 14:44,3.36,,United Kingdom,3.36
560718,100,7/20/2011 13:30,0.72,17677.0,United Kingdom,72.0
545021,10,2/25/2011 14:11,1.65,17663.0,United Kingdom,16.5
538205,1,12/10/2010 11:24,2.95,12748.0,United Kingdom,2.95
557622,2,6/21/2011 14:15,1.95,17960.0,United Kingdom,3.9
578344,1,11/24/2011 9:21,4.96,,United Kingdom,4.96
562711,1,8/8/2011 14:53,2.08,16788.0,United Kingdom,2.08
564857,2,8/31/2011 9:23,4.13,,United Kingdom,8.26
569026,10,9/30/2011 10:18,2.08,16101.0,United Kingdom,20.8
563674,4,8/18/2011 11:59,3.75,14132.0,United Kingdom,15.0
573347,3,10/30/2011 12:26,2.55,13137.0,United Kingdom,7.65
539112,12,12/16/2010 11:15,1.45,13468.0,United Kingdom,17.4
560228,24,7/15/2011 17:29,0.39,17750.0,United Kingdom,9.36
566864,1,9/15/2011 12:51,3.75,17786.0,United Kingdom,3.75
569852,18,10/6/2011 14:17,1.25,13771.0,United Kingdom,22.5
578349,12,11/24/2011 9:50,2.08,14539.0,United Kingdom,24.96
563260,12,8/15/2011 12:22,0.83,16668.0,United Kingdom,9.96
548502,3,3/31/2011 14:17,4.96,,United Kingdom,14.88
542794,1,2/1/2011 10:56,5.79,,United Kingdom,5.79
548373,1,3/30/2011 16:34,16.63,,United Kingdom,16.63
562878,1,8/10/2011 10:45,2.95,16241.0,United Kingdom,2.95
557595,4,6/21/2011 11:19,4.25,15507.0,United Kingdom,17.0
572867,2,10/26/2011 13:19,1.65,14598.0,United Kingdom,3.3
539501,3,12/20/2010 11:08,1.25,17085.0,United Kingdom,3.75
550006,2,4/14/2011 10:10,9.95,17841.0,United Kingdom,19.9
558485,1,6/30/2011 10:11,0.85,,United Kingdom,0.85
564974,1,8/31/2011 15:32,10.79,,United Kingdom,10.79
569261,2,10/3/2011 11:34,6.75,17321.0,United Kingdom,13.5
576339,1,11/14/2011 15:27,4.13,14096.0,United Kingdom,4.13
554704,12,5/26/2011 10:09,1.65,15658.0,United Kingdom,19.8
562931,4,8/10/2011 16:19,2.89,14030.0,United Kingdom,11.56
562960,4,8/11/2011 10:22,3.75,14911.0,EIRE,15.0
557217,3,6/17/2011 12:30,4.95,17426.0,United Kingdom,14.85
566394,10,9/12/2011 12:45,2.08,13650.0,United Kingdom,20.8
540247,2,1/5/2011 15:56,2.95,15464.0,United Kingdom,5.9
559984,1,7/14/2011 11:45,1.65,16657.0,United Kingdom,1.65
567298,96,9/19/2011 12:29,1.85,12497.0,Germany,177.6
579001,5,11/27/2011 16:19,0.42,15555.0,United Kingdom,2.1
572185,2,10/21/2011 10:52,12.46,,United Kingdom,24.92
541133,1,1/14/2011 10:17,8.29,,United Kingdom,8.29
549586,1,4/11/2011 10:00,6.63,,United Kingdom,6.63
537202,1,12/5/2010 14:25,0.85,14506.0,United Kingdom,0.85
569897,1,10/6/2011 16:01,8.95,17813.0,United Kingdom,8.95
575973,10,11/13/2011 13:03,1.95,,EIRE,19.5
536982,2,12/3/2010 14:27,3.36,,United Kingdom,6.72
561125,6,7/25/2011 12:58,2.95,17364.0,United Kingdom,17.7
537607,6,12/7/2010 13:18,2.95,15965.0,United Kingdom,17.7
581492,3,12/9/2011 10:03,1.63,,United Kingdom,4.89
553046,10,5/13/2011 9:37,1.65,13534.0,United Kingdom,16.5
567665,1,9/21/2011 15:22,8.29,,United Kingdom,8.29
539414,1,12/17/2010 13:45,2.95,16931.0,United Kingdom,2.95
577778,1,11/21/2011 16:10,1.65,16549.0,United Kingdom,1.65
560828,24,7/21/2011 11:55,0.39,14298.0,United Kingdom,9.36
560864,24,7/21/2011 13:54,0.19,14407.0,United Kingdom,4.56
537666,2,12/7/2010 18:36,2.51,,United Kingdom,5.02
573155,3,10/28/2011 8:34,4.95,13632.0,United Kingdom,14.85
578812,6,11/25/2011 13:30,2.55,13332.0,United Kingdom,15.3
554104,2,5/22/2011 14:03,7.5,12705.0,Germany,15.0
562353,25,8/4/2011 13:15,0.42,16180.0,United Kingdom,10.5
C569114,-1,9/30/2011 12:50,0.85,14911.0,EIRE,-0.85
555150,4,5/31/2011 15:53,1.63,,United Kingdom,6.52
554840,24,5/26/2011 17:16,0.42,12684.0,France,10.08
578373,36,11/24/2011 11:19,0.19,17451.0,United Kingdom,6.84
558388,3,6/29/2011 10:00,4.95,,EIRE,14.85
548373,1,3/30/2011 16:34,0.83,,United Kingdom,0.83
550835,10,4/21/2011 10:52,0.55,15034.0,United Kingdom,5.5
569220,3,10/2/2011 13:26,0.65,16007.0,United Kingdom,1.95
536557,1,12/1/2010 14:41,3.95,17841.0,United Kingdom,3.95
569834,10,10/6/2011 13:00,2.08,14383.0,United Kingdom,20.8
559817,1,7/12/2011 16:20,0.83,,United Kingdom,0.83
555851,2,6/7/2011 13:37,1.65,13050.0,United Kingdom,3.3
578977,1,11/27/2011 15:18,0.65,17231.0,United Kingdom,0.65
581496,6,12/9/2011 10:20,2.95,16558.0,United Kingdom,17.7
551718,1,5/3/2011 16:06,1.63,,United Kingdom,1.63
552974,10,5/12/2011 13:54,2.08,16186.0,United Kingdom,20.8
553468,144,5/17/2011 11:14,1.53,16029.0,United Kingdom,220.32
553747,8,5/19/2011 9:47,1.69,13627.0,United Kingdom,13.52
555276,1,6/1/2011 17:28,4.96,,United Kingdom,4.96
553489,4,5/17/2011 12:43,4.95,15730.0,United Kingdom,19.8
539451,1,12/17/2010 16:59,3.75,,United Kingdom,3.75
545423,10,3/2/2011 14:34,1.25,15643.0,United Kingdom,12.5
559052,1,7/5/2011 16:53,4.13,,United Kingdom,4.13
546406,1,3/11/2011 16:21,1.63,,United Kingdom,1.63
572475,1,10/24/2011 13:37,1.65,15271.0,United Kingdom,1.65
580367,4,12/2/2011 16:39,8.29,,United Kingdom,33.16
573362,5,10/30/2011 13:06,2.95,12597.0,Spain,14.75
550350,2,4/18/2011 10:04,8.25,15491.0,United Kingdom,16.5
571061,1,10/13/2011 14:33,5.79,,United Kingdom,5.79
559816,6,7/12/2011 16:11,1.25,,United Kingdom,7.5
553885,2,5/19/2011 15:41,7.5,12601.0,Germany,15.0
563195,1,8/12/2011 16:36,6.63,,United Kingdom,6.63
549155,1,4/6/2011 17:08,5.79,,United Kingdom,5.79
550939,24,4/21/2011 15:25,1.25,16146.0,United Kingdom,30.0
544913,1,2/24/2011 15:26,4.95,15543.0,United Kingdom,4.95
567288,1,9/19/2011 11:49,2.08,16906.0,United Kingdom,2.08
542789,96,2/1/2011 10:38,1.45,17511.0,United Kingdom,139.2
579159,12,11/28/2011 13:53,0.42,13196.0,United Kingdom,5.04
C556647,-12,6/13/2011 16:14,2.55,13012.0,United Kingdom,-30.6
566450,24,9/12/2011 16:12,1.25,15673.0,United Kingdom,30.0
581433,12,12/8/2011 15:54,1.25,14911.0,EIRE,15.0
565473,12,9/5/2011 10:27,1.65,16717.0,United Kingdom,19.8
539990,1,12/23/2010 16:31,1.25,,United Kingdom,1.25
578260,6,11/23/2011 13:15,2.1,17469.0,United Kingdom,12.6
580983,5,12/6/2011 16:26,4.13,,United Kingdom,20.65
544207,3,2/17/2011 10:34,1.63,,United Kingdom,4.89
550468,4,4/18/2011 13:43,4.25,16700.0,United Kingdom,17.0
536529,6,12/1/2010 13:20,2.95,14237.0,United Kingdom,17.7
562553,1,8/5/2011 16:34,15.79,,United Kingdom,15.79
548707,2,4/3/2011 12:08,2.08,13781.0,United Kingdom,4.16
568222,12,9/26/2011 10:06,1.25,16603.0,United Kingdom,15.0
541286,6,1/17/2011 13:08,1.45,13982.0,United Kingdom,8.7
543602,1,2/10/2011 13:34,16.95,15570.0,United Kingdom,16.95
575647,8,11/10/2011 14:16,2.95,16440.0,United Kingdom,23.6
556520,1,6/13/2011 11:10,8.25,14177.0,United Kingdom,8.25
569423,12,10/4/2011 10:42,1.25,16882.0,United Kingdom,15.0
543275,1,2/6/2011 12:49,1.25,13584.0,United Kingdom,1.25
551869,12,5/4/2011 16:36,0.85,16767.0,United Kingdom,10.2
575138,10,11/8/2011 15:24,4.13,,United Kingdom,41.3
571034,6,10/13/2011 12:47,4.15,12359.0,Cyprus,24.9
578833,2,11/25/2011 15:23,4.13,,United Kingdom,8.26
567336,96,9/19/2011 14:56,2.08,12621.0,Germany,199.68
537362,1,12/6/2010 12:34,0.29,17596.0,United Kingdom,0.29
579069,4,11/28/2011 10:31,4.25,14911.0,EIRE,17.0
549238,2,4/7/2011 11:30,4.15,14667.0,United Kingdom,8.3
536749,1,12/2/2010 13:49,4.95,17976.0,United Kingdom,4.95
567917,48,9/22/2011 17:19,1.48,14298.0,United Kingdom,71.04
555406,4,6/2/2011 19:50,2.1,17231.0,United Kingdom,8.4
561194,24,7/25/2011 13:54,1.25,13814.0,Germany,30.0
573137,1,10/27/2011 17:15,16.63,,United Kingdom,16.63
556434,12,6/10/2011 14:06,2.95,14895.0,United Kingdom,35.4
542541,1,1/28/2011 14:25,24.96,,United Kingdom,24.96
541592,2,1/19/2011 15:08,0.83,,United Kingdom,1.66
C554531,-2,5/24/2011 17:30,1.45,12463.0,Belgium,-2.9
C574522,-2,11/4/2011 13:51,0.85,14292.0,United Kingdom,-1.7
540268,24,1/6/2011 11:25,0.55,13458.0,United Kingdom,13.2
550125,12,4/14/2011 12:42,1.95,13317.0,United Kingdom,23.4
570019,2,10/7/2011 10:13,1.25,17841.0,United Kingdom,2.5
564336,2,8/24/2011 14:28,1.25,12748.0,United Kingdom,2.5
566929,6,9/15/2011 15:21,12.5,17428.0,United Kingdom,75.0
579161,1,11/28/2011 13:56,1.65,17379.0,United Kingdom,1.65
538248,1,12/10/2010 12:14,0.85,18116.0,United Kingdom,0.85
542584,2,1/28/2011 15:21,2.1,18016.0,United Kingdom,4.2
562377,25,8/4/2011 15:04,0.42,14535.0,United Kingdom,10.5
557615,20,6/21/2011 13:24,2.08,15498.0,United Kingdom,41.6
565325,10,9/2/2011 13:22,2.08,16086.0,United Kingdom,20.8
541592,2,1/19/2011 15:08,3.29,,United Kingdom,6.58
569000,24,9/29/2011 17:36,1.25,17015.0,United Kingdom,30.0
557858,2,6/23/2011 11:51,0.55,14159.0,United Kingdom,1.1
563550,2,8/17/2011 12:50,12.5,14194.0,United Kingdom,25.0
538518,4,12/12/2010 16:14,0.85,14505.0,United Kingdom,3.4
576626,2,11/15/2011 17:26,1.45,12890.0,United Kingdom,2.9
537638,1,12/7/2010 15:28,3.36,,United Kingdom,3.36
539225,6,12/16/2010 13:02,4.95,15379.0,United Kingdom,29.7
537434,1,12/6/2010 16:57,4.21,,United Kingdom,4.21
575329,1,11/9/2011 13:50,6.25,17038.0,United Kingdom,6.25
549014,8,4/5/2011 15:00,0.29,17841.0,United Kingdom,2.32
569897,5,10/6/2011 16:01,2.1,17813.0,United Kingdom,10.5
568721,1,9/28/2011 16:24,4.13,,United Kingdom,4.13
540567,8,1/10/2011 11:09,3.95,16850.0,United Kingdom,31.6
550615,5,4/19/2011 12:41,1.25,16730.0,United Kingdom,6.25
576617,1,11/15/2011 16:57,3.29,,United Kingdom,3.29
557734,12,6/22/2011 11:20,1.45,12684.0,France,17.4
568701,1,9/28/2011 15:07,16.95,13924.0,United Kingdom,16.95
549100,2,4/6/2011 11:14,5.79,,United Kingdom,11.58
564758,1,8/30/2011 10:39,16.63,,United Kingdom,16.63
577613,4,11/21/2011 10:02,3.75,14911.0,EIRE,15.0
580730,1,12/5/2011 17:28,3.29,,United Kingdom,3.29
571793,4,10/19/2011 11:38,8.5,16621.0,United Kingdom,34.0
561712,1,7/29/2011 11:49,1.65,14499.0,United Kingdom,1.65
561806,12,7/29/2011 14:55,0.85,12839.0,United Kingdom,10.2
557570,2,6/21/2011 10:48,5.75,15998.0,United Kingdom,11.5
539497,4,12/20/2010 10:41,3.75,12944.0,United Kingdom,15.0
559508,1,7/8/2011 15:23,29.95,12748.0,United Kingdom,29.95
540546,6,1/9/2011 15:56,2.95,12766.0,Portugal,17.7
543533,1,2/9/2011 13:00,2.46,,United Kingdom,2.46
575855,1,11/11/2011 12:24,1.45,14527.0,United Kingdom,1.45
539470,1,12/19/2010 14:03,4.25,14472.0,United Kingdom,4.25
572896,16,10/26/2011 14:41,0.42,12456.0,Switzerland,6.72
569555,10,10/5/2011 8:17,1.65,17728.0,United Kingdom,16.5
563214,1,8/14/2011 12:56,2.95,16370.0,United Kingdom,2.95
578510,3,11/24/2011 13:25,2.89,14056.0,United Kingdom,8.67
544599,1,2/21/2011 18:15,0.83,,United Kingdom,0.83
567099,4,9/16/2011 13:31,1.25,15311.0,United Kingdom,5.0
551519,12,5/1/2011 11:50,1.65,14304.0,United Kingdom,19.8
543978,3,2/14/2011 15:37,0.55,12867.0,United Kingdom,1.65
563093,1,8/11/2011 17:28,5.79,,United Kingdom,5.79
557468,3,6/20/2011 13:14,1.65,16713.0,United Kingdom,4.95
552239,3,5/6/2011 16:54,3.75,14056.0,United Kingdom,11.25
569374,1,10/3/2011 16:14,3.33,,United Kingdom,3.33
552654,1,5/10/2011 14:20,2.55,15756.0,United Kingdom,2.55
576786,12,11/16/2011 13:53,1.25,16999.0,United Kingdom,15.0
572025,1,10/20/2011 11:30,12.75,17651.0,United Kingdom,12.75
569220,2,10/2/2011 13:26,0.42,16007.0,United Kingdom,0.84
566561,25,9/13/2011 12:13,0.42,18145.0,United Kingdom,10.5
C547889,-1,3/28/2011 10:02,1.25,14410.0,United Kingdom,-1.25
565318,30,9/2/2011 13:01,1.65,12921.0,United Kingdom,49.5
561630,1,7/28/2011 14:16,8.5,14527.0,United Kingdom,8.5
560595,240,7/19/2011 16:45,2.1,16656.0,United Kingdom,504.0
570646,6,10/11/2011 12:49,7.95,12824.0,United Kingdom,47.7
